D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_331.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_331.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_331.jpg, -0.1054965, 0.680503, 0, 1.021641
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_435.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_435.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_435.jpg, -0.4085088, 0.9835154, 0, 2.033401
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_538.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_538.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_538.jpg, -0.1408524, 1, 0, 3.231298
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_640.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_640.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_640.jpg, 0, 1, 0, 4.402964
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_745.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_745.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_745.jpg, -0.1299996, 1, 0, 5.79286
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_847.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_847.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_847.jpg, -0.428102, 1, 0, 6.905963
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_26_950.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_26_950.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_26_950.jpg, -0.5754981, 1, 0, 7.976789
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_050.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_050.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_050.jpg, -0.27582, 1, 0, 9.113817
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_153.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_153.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_153.jpg, 0, 1, 0, 10.22055
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_254.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_254.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_254.jpg, 0, 1, 0, 11.32144
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_353.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_353.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_353.jpg, -0.0238299, 1, 0, 12.45372
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_455.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_455.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_455.jpg, -0.3215181, 1, 0, 13.41063
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_557.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_557.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_557.jpg, -0.4918754, 1, 0, 14.4505
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_657.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_657.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_657.jpg, -0.1919666, 1, 0, 15.42869
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_757.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_757.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_757.jpg, 0, 1, 0, 16.54602
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_859.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_859.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_859.jpg, 0, 1, 0, 17.56379
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_27_958.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_27_958.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_27_958.jpg, -0.1521261, 1, 0, 18.61089
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_058.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_058.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_058.jpg, -0.2901219, 1, 0, 19.55641
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_159.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_159.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_159.jpg, 0, 1, 0, 20.56425
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_262.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_262.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_262.jpg, 0, 0.8385931, 0, 21.53187
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_363.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_363.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_363.jpg, 0, 0.4794574, 0, 22.20193
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_465.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_465.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_465.jpg, -0.3056136, 0.1738439, 0, 22.33378
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_566.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_566.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_566.jpg, -0.5989116, 0.07188541, 0, 22.00333
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_665.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_665.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_665.jpg, -0.8806309, 0.3723372, 0, 21.70911
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_766.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_766.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_766.jpg, -0.5785682, 0.6743999, 0, 22.07768
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_868.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_868.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_868.jpg, -0.2800993, 0.9728687, 0, 22.84963
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_28_969.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_28_969.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_28_969.jpg, 0, 1, 0, 23.85218
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_070.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_070.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_070.jpg, 0.2881692, 0.7118309, 0, 24.52815
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_171.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_171.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_171.jpg, 0.02837281, 0.4176408, 0, 24.93513
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_273.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_273.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_273.jpg, 0, 0.1122438, 0, 25.00018
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_375.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_375.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_375.jpg, 0, 0, 0, 24.76522
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_475.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_475.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_475.jpg, 0, 0.1631259, 0, 24.56288
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_575.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_575.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_575.jpg, 0, 0.4645206, 0, 24.69599
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_675.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_675.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_675.jpg, 0, 0.7662945, 0, 25.20005
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_778.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_778.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_778.jpg, -0.0324321, 1, 0, 26.05207
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_879.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_879.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_879.jpg, -0.2138522, 1, 0, 26.94687
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_29_979.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_29_979.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_29_979.jpg, 0, 1, 0, 27.88255
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_083.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_083.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_083.jpg, 0, 1, 0, 28.9921
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_183.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_183.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_183.jpg, 0, 1, 0, 29.90989
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_285.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_285.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_285.jpg, 0, 1, 0, 30.19053
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_386.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_386.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_386.jpg, -0.2968848, 1, 0, 30.16823
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_489.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_489.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_489.jpg, -0.3047085, 1, 0, 30.18282
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_593.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_593.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_593.jpg, 0, 1, 0, 30.18765
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_694.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_694.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_694.jpg, 0, 1, 0, 30.18955
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_796.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_796.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_796.jpg, 0, 1, 0, 30.19007
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_30_900.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_30_900.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_30_900.jpg, 0, 1, 0, 30.19095
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_001.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_001.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_001.jpg, 0, 1, 0, 30.19047
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_103.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_103.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_103.jpg, 0, 1, 0, 30.19097
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_205.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_205.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_205.jpg, -0.0837762, 1, 0, 30.18926
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_308.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_308.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_308.jpg, -0.1821018, 1, 0, 30.18556
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_409.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_409.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_409.jpg, 0, 1, 0, 30.1898
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_511.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_511.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_511.jpg, 0, 1, 0, 30.19022
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_613.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_613.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_613.jpg, 0, 1, 0, 30.19029
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_715.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_715.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_715.jpg, -0.1037811, 1, 0, 30.18776
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_818.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_818.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_818.jpg, -0.4026873, 1, 0, 30.1556
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_31_920.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_31_920.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_31_920.jpg, -0.1861186, 1, 0, 30.19129
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_021.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_021.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_021.jpg, 0, 1, 0, 30.18873
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_123.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_123.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_123.jpg, 0, 1, 0, 30.19007
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_225.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_225.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_225.jpg, -0.080973, 1, 0, 30.18929
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_326.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_326.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_326.jpg, -0.2675067, 1, 0, 30.17534
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_428.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_428.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_428.jpg, 0, 1, 0, 30.18896
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_530.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_530.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_530.jpg, 0, 1, 0, 30.19027
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_633.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_633.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_633.jpg, 0, 1, 0, 30.19029
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_735.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_735.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_735.jpg, 0, 1, 0, 30.19059
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_836.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_836.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_836.jpg, -0.2661105, 1, 0, 30.17308
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_32_937.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_32_937.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_32_937.jpg, -0.2843222, 1, 0, 30.18397
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_038.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_038.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_038.jpg, 0, 1, 0, 30.18794
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_141.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_141.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_141.jpg, 0, 1, 0, 30.18993
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_242.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_242.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_242.jpg, 0, 1, 0, 30.19027
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_344.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_344.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_344.jpg, 0, 1, 0, 30.19028
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_447.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_447.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_447.jpg, 0, 1, 0, 30.19053
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_550.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_550.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_550.jpg, 0, 1, 0, 30.19027
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_655.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_655.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_655.jpg, 0, 1, 0, 30.19054
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_755.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_755.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_755.jpg, 0, 1, 0, 30.19031
D:\Course\selfdriving car\simulator-windows-64\data\IMG\center_2020_02_26_20_08_33_855.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\left_2020_02_26_20_08_33_855.jpg, D:\Course\selfdriving car\simulator-windows-64\data\IMG\right_2020_02_26_20_08_33_855.jpg, -0.0341016, 1, 0, 30.19006
